system_dacs,tot_energy_dacs,M1,M2,heteroatom_dacs,basic_cavity_dacs,cavity,cavity_v2,cavity_3,M1_cavity,cavity_4,M2_cavity,system_sacs_pristine,tot_energy_sacs_pristine,heteroatom_sacs_pristine,basic_cavity_sacs_pristine,Ecoh_m1,Ecoh_m2,E_dft_M1M2
Co_Fe_N_din4_x2_c5_a,-636.085,Co,Fe,N,din4,N_din4_x2_c5_a,N_din4_x2_c5_a,5,Co_N_din4_x2_c5_a,din4_x2,Fe_N_din4_x2_c5_a,N_din4_x2_c5_a,-614.849,N,din4,-7.3844395,-8.6197175,-5.231842999999991
Cu_Fe_N_din4_x2_c5_a,-632.42,Cu,Fe,N,din4,N_din4_x2_c5_a,N_din4_x2_c5_a,5,Cu_N_din4_x2_c5_a,din4_x2,Fe_N_din4_x2_c5_a,N_din4_x2_c5_a,-614.849,N,din4,-4.23458825,-8.6197175,-4.716694249999913
Fe_Fe_N_din4_x2_c5_a,-637.135,Fe,Fe,N,din4,N_din4_x2_c5_a,N_din4_x2_c5_a,5,Fe_N_din4_x2_c5_a,din4_x2,Fe_N_din4_x2_c5_a,N_din4_x2_c5_a,-614.849,N,din4,-8.6197175,-8.6197175,-5.046564999999944
Ir_Fe_N_din4_x2_c5_a,-637.457,Ir,Fe,N,din4,N_din4_x2_c5_a,N_din4_x2_c5_a,5,Ir_N_din4_x2_c5_a,din4_x2,Fe_N_din4_x2_c5_a,N_din4_x2_c5_a,-614.849,N,din4,-9.56008375,-8.6197175,-4.428198749999947
Rh_Fe_N_din4_x2_c5_a,-635.707,Rh,Fe,N,din4,N_din4_x2_c5_a,N_din4_x2_c5_a,5,Rh_N_din4_x2_c5_a,din4_x2,Fe_N_din4_x2_c5_a,N_din4_x2_c5_a,-614.849,N,din4,-7.850822,-8.6197175,-4.387460499999946
Ir_Fe_N_din4_x2_c5_b,-634.357,Ir,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b,5,Ir_N_din4_x2_c5_b,din4_x2,Fe_N_din4_x2_c5_b,N_din4_x2_c5_b,-614.569,N,din4,-9.56008375,-8.6197175,-1.6081987500000103
Ag_Fe_N_din4_x2_c5_b_v2,-629.754,Ag,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Ag_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-3.20700575,-8.6197175,-3.3582767500000585
Au_Fe_N_din4_x2_c5_b_v2,-631.439,Au,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Au_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-3.8767095,-8.6197175,-4.373573000000004
Cd_Fe_N_din4_x2_c5_b_v2,-619.791,Cd,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Cd_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-1.2330587,-8.6197175,4.630776199999906
Co_Fe_N_din4_x2_c5_b_v2,-635.827,Co,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Co_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-7.3844395,-8.6197175,-5.253843000000039
Cu_Fe_N_din4_x2_c5_b_v2,-632.527,Cu,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Cu_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-4.23458825,-8.6197175,-5.103694250000084
Fe_Fe_N_din4_x2_c5_b_v2,-636.881,Fe,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Fe_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-8.6197175,-8.6197175,-5.0725650000000115
Ir_Fe_N_din4_x2_c5_b_v2,-637.381,Ir,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Ir_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-9.56008375,-8.6197175,-4.632198750000011
Ni_Fe_N_din4_x2_c5_b_v2,-634.696,Ni,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Ni_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-5.86878875,-8.6197175,-5.638493750000066
Os_Fe_N_din4_x2_c5_b_v2,-639.139,Os,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Os_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-11.839378,-8.6197175,-4.11090450000005
Pd_Fe_N_din4_x2_c5_b_v2,-633.323,Pd,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Pd_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-5.79450325,-8.6197175,-4.339779250000019
Pt_Fe_N_din4_x2_c5_b_v2,-634.606,Pt,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Pt_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-6.8665185,-8.6197175,-4.550764000000035
Rh_Fe_N_din4_x2_c5_b_v2,-635.451,Rh,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Rh_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-7.850822,-8.6197175,-4.411460500000061
Ru_Fe_N_din4_x2_c5_b_v2,-637.244,Ru,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Ru_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-9.8124665,-8.6197175,-4.242816000000069
Zn_Fe_N_din4_x2_c5_b_v2,-629.575,Zn,Fe,N,din4,N_din4_x2_c5_b,N_din4_x2_c5_b_v2,5,Zn_N_din4_x2_c5_b_v2,din4_x2,Fe_N_din4_x2_c5_b_v2,N_din4_x2_c5_b,-614.569,N,din4,-1.61724415,-8.6197175,-4.769038350000086
Zn_Fe_N_din6_as_c0,-630.112,Zn,Fe,N,din6,N_din6_as_c0,N_din6_as_c0,0,Zn_N_din6_as_c0,din6_as,Fe_N_din6_as_c0,N_din6_as_c0,-618.513,N,din6,-1.61724415,-8.6197175,-1.3620383499999331
Zn_Fe_N_din6_as_c1_1,-629.968,Zn,Fe,N,din6,N_din6_as_c1_1,N_din6_as_c1_1,1,Zn_N_din6_as_c1_1,din6_as,Fe_N_din6_as_c1_1,N_din6_as_c1_1,-617.784,N,din6,-1.61724415,-8.6197175,-1.9470383499999695
Cu_Fe_N_din6_as_c2_12,-632.927,Cu,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Cu_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-4.23458825,-8.6197175,-3.2856942499999864
Os_Fe_N_din6_as_c2_12,-637.991,Os,Fe,N,din6,N_din6_as_c2_12,N_din6_as_c2_12,2,Os_N_din6_as_c2_12,din6_as,Fe_N_din6_as_c2_12,N_din6_as_c2_12,-616.787,N,din6,-11.839378,-8.6197175,-0.7449044999999508
Cd_Fe_N_din6_as_c2_15,-628.466,Cd,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Cd_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-1.2330587,-8.6197175,-1.8962238000000229
Co_Fe_N_din6_as_c2_15,-635.49,Co,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Co_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-7.3844395,-8.6197175,-2.7688430000000253
Zn_Fe_N_din6_as_c2_15,-629.836,Zn,Fe,N,din6,N_din6_as_c2_15,N_din6_as_c2_15,2,Zn_N_din6_as_c2_15,din6_as,Fe_N_din6_as_c2_15,N_din6_as_c2_15,-616.717,N,din6,-1.61724415,-8.6197175,-2.8820383500000286
Cd_Fe_N_din6_as_c2_23,-628.674,Cd,Fe,N,din6,N_din6_as_c2_23,N_din6_as_c2_23,2,Cd_N_din6_as_c2_23,din6_as,Fe_N_din6_as_c2_23,N_din6_as_c2_23,-616.655,N,din6,-1.2330587,-8.6197175,-2.1662238000000045
Os_Fe_N_din6_as_c2_26,-637.953,Os,Fe,N,din6,N_din6_as_c2_26,N_din6_as_c2_26,2,Os_N_din6_as_c2_26,din6_as,Fe_N_din6_as_c2_26,N_din6_as_c2_26,-616.83,N,din6,-11.839378,-8.6197175,-0.6639044999999335
Pd_Fe_N_din6_as_c2_36,-633.962,Pd,Fe,N,din6,N_din6_as_c2_36,N_din6_as_c2_36,2,Pd_N_din6_as_c2_36,din6_as,Fe_N_din6_as_c2_36,N_din6_as_c2_36,-617.154,N,din6,-5.79450325,-8.6197175,-2.3937792499999926
Pt_Fe_N_din6_as_c2_36,-635.08,Pt,Fe,N,din6,N_din6_as_c2_36,N_din6_as_c2_36,2,Pt_N_din6_as_c2_36,din6_as,Fe_N_din6_as_c2_36,N_din6_as_c2_36,-617.154,N,din6,-6.8665185,-8.6197175,-2.4397640000000447
Cu_Fe_N_din6_as_c3_124,-632.311,Cu,Fe,N,din6,N_din6_as_c3_124,N_din6_as_c3_124,3,Cu_N_din6_as_c3_124,din6_as,Fe_N_din6_as_c3_124,N_din6_as_c3_124,-615.966,N,din6,-4.23458825,-8.6197175,-3.4906942500000273
Au_Fe_N_din6_as_c3_164,-631.095,Au,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Au_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-3.8767095,-8.6197175,-1.270573000000052
Pd_Fe_N_din6_as_c3_164,-633.612,Pd,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Pd_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-5.79450325,-8.6197175,-1.8697792499999917
Pt_Fe_N_din6_as_c3_164,-634.711,Pt,Fe,N,din6,N_din6_as_c3_164,N_din6_as_c3_164,3,Pt_N_din6_as_c3_164,din6_as,Fe_N_din6_as_c3_164,N_din6_as_c3_164,-617.328,N,din6,-6.8665185,-8.6197175,-1.8967640000000383
Os_Fe_N_din6_as_c3_216,-637.631,Os,Fe,N,din6,N_din6_as_c3_216,N_din6_as_c3_216,3,Os_N_din6_as_c3_216,din6_as,Fe_N_din6_as_c3_216,N_din6_as_c3_216,-617.265,N,din6,-11.839378,-8.6197175,0.0930955000000146
Cd_Fe_N_din6_as_c3_235,-628.46,Cd,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Cd_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-1.2330587,-8.6197175,-3.042223799999981
Co_Fe_N_din6_as_c3_235,-635.805,Co,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Co_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-7.3844395,-8.6197175,-4.235842999999896
Zn_Fe_N_din6_as_c3_235,-629.985,Zn,Fe,N,din6,N_din6_as_c3_235,N_din6_as_c3_235,3,Zn_N_din6_as_c3_235,din6_as,Fe_N_din6_as_c3_235,N_din6_as_c3_235,-615.565,N,din6,-1.61724415,-8.6197175,-4.1830383499999595
Os_Fe_N_din6_as_c3_236,-637.846,Os,Fe,N,din6,N_din6_as_c3_236,N_din6_as_c3_236,3,Os_N_din6_as_c3_236,din6_as,Fe_N_din6_as_c3_236,N_din6_as_c3_236,-615.994,N,din6,-11.839378,-8.6197175,-1.3929044999999751
Cd_Fe_N_din6_as_c3_253,-628.459,Cd,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Cd_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-1.2330587,-8.6197175,-3.041223799999891
Co_Fe_N_din6_as_c3_253,-635.805,Co,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Co_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-7.3844395,-8.6197175,-4.235842999999896
Zn_Fe_N_din6_as_c3_253,-629.987,Zn,Fe,N,din6,N_din6_as_c3_253,N_din6_as_c3_253,3,Zn_N_din6_as_c3_253,din6_as,Fe_N_din6_as_c3_253,N_din6_as_c3_253,-615.565,N,din6,-1.61724415,-8.6197175,-4.185038349999912
Au_Fe_N_din6_as_c3_346,-631.313,Au,Fe,N,din6,N_din6_as_c3_346,N_din6_as_c3_346,3,Au_N_din6_as_c3_346,din6_as,Fe_N_din6_as_c3_346,N_din6_as_c3_346,-617.437,N,din6,-3.8767095,-8.6197175,-1.3795729999999755
Au_Fe_N_din6_as_c4_2456,-631.223,Au,Fe,N,din6,N_din6_as_c4_2456,N_din6_as_c4_2456,4,Au_N_din6_as_c4_2456,din6_as,Fe_N_din6_as_c4_2456,N_din6_as_c4_2456,-615.875,N,din6,-3.8767095,-8.6197175,-2.8515729999999557
Au_Fe_N_din6_as_c4_3456,-631.09,Au,Fe,N,din6,N_din6_as_c4_3456,N_din6_as_c4_3456,4,Au_N_din6_as_c4_3456,din6_as,Fe_N_din6_as_c4_3456,N_din6_as_c4_3456,-616.457,N,din6,-3.8767095,-8.6197175,-2.1365730000000376
Ag_Fe_N_din6_as_c5_12345,-629.664,Ag,Fe,N,din6,N_din6_as_c5_12345,N_din6_as_c5_12345,5,Ag_N_din6_as_c5_12345,din6_as,Fe_N_din6_as_c5_12345,N_din6_as_c5_12345,-615.147,N,din6,-3.20700575,-8.6197175,-2.6902767499999385
Au_Fe_N_din6_as_c5_12346,-631.415,Au,Fe,N,din6,N_din6_as_c5_12346,N_din6_as_c5_12346,5,Au_N_din6_as_c5_12346,din6_as,Fe_N_din6_as_c5_12346,N_din6_as_c5_12346,-616.891,N,din6,-3.8767095,-8.6197175,-2.0275730000000003
Ag_Fe_N_din6_s_c0,-610.642,Ag,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Ag_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-3.20700575,-8.6197175,1.9817232499999733
Au_Fe_N_din6_s_c0,-611.174,Au,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Au_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-3.8767095,-8.6197175,2.119427000000048
Cd_Fe_N_din6_s_c0,-608.837,Cd,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Cd_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-1.2330587,-8.6197175,1.8127762000000365
Co_Fe_N_din6_s_c0,-614.717,Co,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Co_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-7.3844395,-8.6197175,2.084157000000041
Cu_Fe_N_din6_s_c0,-611.853,Cu,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Cu_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-4.23458825,-8.6197175,1.7983057500000736
Ir_Fe_N_din6_s_c0,-615.682,Ir,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Ir_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-9.56008375,-8.6197175,3.2948012500000097
Ni_Fe_N_din6_s_c0,-613.442,Ni,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Ni_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-5.86878875,-8.6197175,1.8435062500000183
Os_Fe_N_din6_s_c0,-617.453,Os,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Os_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-11.839378,-8.6197175,3.803095500000051
Pd_Fe_N_din6_s_c0,-613.123,Pd,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Pd_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-5.79450325,-8.6197175,2.0882207499999783
Pt_Fe_N_din6_s_c0,-613.489,Pt,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Pt_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-6.8665185,-8.6197175,2.7942359999999926
Rh_Fe_N_din6_s_c0,-614.979,Rh,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Rh_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-7.850822,-8.6197175,2.2885394999999837
Ru_Fe_N_din6_s_c0,-616.415,Ru,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Ru_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-9.8124665,-8.6197175,2.8141840000000613
Zn_Fe_N_din6_s_c0,-610.201,Zn,Fe,N,din6,N_din6_s_c0,N_din6_s_c0,0,Zn_N_din6_s_c0,din6_s,Fe_N_din6_s_c0,N_din6_s_c0,-600.797,N,din6,-1.61724415,-8.6197175,0.8329616500000041
Ir_Fe_N_din6_s_c1,-615.973,Ir,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Ir_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-9.56008375,-8.6197175,2.0408012499999906
Pd_Fe_N_din6_s_c1,-613.275,Pd,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Pd_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-5.79450325,-8.6197175,0.9732207499999692
Pt_Fe_N_din6_s_c1,-613.839,Pt,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Pt_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-6.8665185,-8.6197175,1.4812359999998908
Rh_Fe_N_din6_s_c1,-615.24,Rh,Fe,N,din6,N_din6_s_c1,N_din6_s_c1,1,Rh_N_din6_s_c1,din6_s,Fe_N_din6_s_c1,N_din6_s_c1,-599.834,N,din6,-7.850822,-8.6197175,1.0645394999999374
Pt_Fe_N_din6_s_c2_01,-613.808,Pt,Fe,N,din6,N_din6_s_c2_01,N_din6_s_c2_01,2,Pt_N_din6_s_c2_01,din6_s,Fe_N_din6_s_c2_01,N_din6_s_c2_01,-598.699,N,din6,-6.8665185,-8.6197175,0.3772359999999626
Cd_Fe_N_din6_s_c2_02,-608.89,Cd,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Cd_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-1.2330587,-8.6197175,-0.1852238000000099
Pt_Fe_N_din6_s_c2_02,-613.609,Pt,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Pt_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-6.8665185,-8.6197175,0.729235999999938
Zn_Fe_N_din6_s_c2_02,-610.256,Zn,Fe,N,din6,N_din6_s_c2_02,N_din6_s_c2_02,2,Zn_N_din6_s_c2_02,din6_s,Fe_N_din6_s_c2_02,N_din6_s_c2_02,-598.852,N,din6,-1.61724415,-8.6197175,-1.1670383499999968
Os_Fe_N_din6_s_c2_12,-617.036,Os,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Os_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-11.839378,-8.6197175,2.122095500000011
Pt_Fe_N_din6_s_c2_12,-613.717,Pt,Fe,N,din6,N_din6_s_c2_12,N_din6_s_c2_12,2,Pt_N_din6_s_c2_12,din6_s,Fe_N_din6_s_c2_12,N_din6_s_c2_12,-598.699,N,din6,-6.8665185,-8.6197175,0.4682359999999708
Cd_Fe_N_din6_s_c2_15,-608.89,Cd,Fe,N,din6,N_din6_s_c2_15,N_din6_s_c2_15,2,Cd_N_din6_s_c2_15,din6_s,Fe_N_din6_s_c2_15,N_din6_s_c2_15,-598.852,N,din6,-1.2330587,-8.6197175,-0.1852238000000099
Co_Fe_N_din6_s_c3_012,-615.435,Co,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Co_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-7.3844395,-8.6197175,-1.8928429999999352
Pt_Fe_N_din6_s_c3_012,-613.215,Pt,Fe,N,din6,N_din6_s_c3_012,N_din6_s_c3_012,3,Pt_N_din6_s_c3_012,din6_s,Fe_N_din6_s_c3_012,N_din6_s_c3_012,-597.538,N,din6,-6.8665185,-8.6197175,-0.190764000000021
Ag_Fe_N_din6_s_c3_024,-609.47,Ag,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Ag_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,-3.20700575,-8.6197175,0.206723249999996
Cd_Fe_N_din6_s_c3_024,-608.69,Cd,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Cd_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,-1.2330587,-8.6197175,-0.9872238000000308
Os_Fe_N_din6_s_c3_024,-618.02,Os,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Os_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,-11.839378,-8.6197175,0.289095500000041
Zn_Fe_N_din6_s_c3_024,-610.2,Zn,Fe,N,din6,N_din6_s_c3_024,N_din6_s_c3_024,3,Zn_N_din6_s_c3_024,din6_s,Fe_N_din6_s_c3_024,N_din6_s_c3_024,-597.85,N,din6,-1.61724415,-8.6197175,-2.113038350000023
Os_Fe_N_din6_s_c4_0124,-617.107,Os,Fe,N,din6,N_din6_s_c4_0124,N_din6_s_c4_0124,4,Os_N_din6_s_c4_0124,din6_s,Fe_N_din6_s_c4_0124,N_din6_s_c4_0124,-596.517,N,din6,-11.839378,-8.6197175,-0.130904499999918
Zn_Fe_N_din6_s_c4_0124,-610.072,Zn,Fe,N,din6,N_din6_s_c4_0124,N_din6_s_c4_0124,4,Zn_N_din6_s_c4_0124,din6_s,Fe_N_din6_s_c4_0124,N_din6_s_c4_0124,-596.517,N,din6,-1.61724415,-8.6197175,-3.3180383499999504
Os_Fe_N_din6_s_c5,-617.009,Os,Fe,N,din6,N_din6_s_c5,N_din6_s_c5,5,Os_N_din6_s_c5,din6_s,Fe_N_din6_s_c5,N_din6_s_c5,-595.157,N,din6,-11.839378,-8.6197175,-1.3929044999999751
